x,y,type,geom
98.31939008290936,25.692521479760977,square,POINT (431708.80018796143 2841809.113555234)
98.31948556393044,25.692349397320907,square,POINT (431718.282734192 2841790.007135973)
98.31915872505056,25.69229313954618,square,POINT (431685.4551822544 2841783.945850688)
98.31852432854126,25.69032560307189,square,POINT (431620.6753701569 2841566.381306483)
98.31840219843916,25.69027057427429,square,POINT (431608.38903329975 2841560.350400471)
98.32133370078375,25.707151467972256,square,POINT (431912.14782097033 2843428.2937008194)
98.32119932980984,25.70696667,square,POINT (431898.5613535328 2843407.89822132)
98.32141644415648,25.70727493240504,square,POINT (431920.51962026826 2843441.9240042414)
98.31376342494966,25.625890978056056,square,POINT (431105.94342660904 2834433.1395166633)
98.31366095,25.62579089,square,POINT (431095.59824098746 2834422.108468467)
98.31361541,25.62562920214271,square,POINT (431090.9331259774 2834404.2266581156)
98.31417615417756,25.62572159370705,square,POINT (431147.28311242914 2834414.1668006857)
98.31408506910655,25.62561893640893,square,POINT (431138.0795627282 2834402.845572127)
98.31482228889986,25.625647167174705,square,POINT (431212.11059215374 2834405.5889040944)
98.31500161263337,25.625557341987715,square,POINT (431230.06276408996 2834395.548290349)
98.33506073695452,25.628284122511005,square,POINT (433245.45825943176 2834687.2583276257)
98.33503032170238,25.62816445856981,square,POINT (433242.3382005567 2834674.0217468287)
98.33515475,25.62816445856981,square,POINT (433254.8299369517 2834673.959042664)
98.33513539257342,25.627633448384305,square,POINT (433252.5916167004 2834615.163290136)
98.33512986,25.62750630475013,square,POINT (433251.9657536155 2834601.085847083)
98.33507456206912,25.627346751762836,square,POINT (433246.32514645555 2834583.4443858415)
98.33519069,25.627281933300857,square,POINT (433257.9481542853 2834576.207695459)
98.33579346802908,25.62758109513957,square,POINT (433318.6302402291 2834609.0341058793)
98.33606997032136,25.628324010464755,square,POINT (433346.8021550243 2834691.167386928)
98.34747849676756,25.62307271705582,square,POINT (434489.29280038766 2834103.9344800985)
98.34755695611352,25.62296801658164,square,POINT (434497.112938627 2834092.300897118)
98.34760717009492,25.622812380572057,square,POINT (434502.06950395927 2834075.040556681)
98.33792309838095,25.61267213941132,square,POINT (433524.1851859415 2832956.907945658)
98.33777238021014,25.61275368426877,square,POINT (433509.0970285431 2832966.014028763)
98.33766520284424,25.612623816506574,square,POINT (433498.26372056967 2832951.6859304137)
98.33754462830755,25.612509049529507,square,POINT (433486.0935657354 2832939.0368620106)
98.33997150938464,25.612905702502022,square,POINT (433729.9903987894 2832981.74742673)
98.33984823422934,25.61271219891689,square,POINT (433717.50590232207 2832960.380019875)
98.33966103862318,25.612749252819142,square,POINT (433698.73045996006 2832964.5770931034)
98.33974322206004,25.61248164104472,square,POINT (433706.8346722934 2832934.9000079734)
98.33966560436969,25.612325190806743,square,POINT (433698.9549195328 2832917.6131580146)
98.33948660875257,25.61279426403901,square,POINT (433681.2411983303 2832969.6490176735)
98.33723282384366,25.635483665878287,square,POINT (433467.5142232845 2835483.46258483)
98.33708480754612,25.63540172515331,square,POINT (433452.60962933296 2835474.462615924)
98.33691342025423,25.635303396209103,square,POINT (433435.34973973245 2835463.659533852)
98.33703546878029,25.635006067718503,square,POINT (433447.4372142595 2835430.6712032543)
98.33720166251786,25.635158243810128,square,POINT (433464.2056053162 2835447.440093929)
98.3374172,25.635514100990388,square,POINT (433486.0398754899 2835486.740433681)
98.33751068,25.63575816689723,square,POINT (433495.55982779537 2835513.7220204887)
98.33746552131193,25.63220798538876,square,POINT (433489.0596323409 2835120.5877811774)
98.33602499110376,25.632273127284485,square,POINT (433344.4788439983 2835128.526003189)
98.33812673991234,25.62989297929176,square,POINT (433554.1591853106 2834863.8858244815)
98.33825490511128,25.629999867282987,square,POINT (433567.0852637856 2834875.6585980095)
98.29168596,25.655944111544315,square,POINT (428907.2326331661 2837772.9966459284)
98.29162852,25.65580603690207,square,POINT (428901.38529122056 2837757.736603456)
98.29183913261784,25.655581665267547,square,POINT (428922.3924583596 2837732.7756958622)
98.29186466197945,25.65544934333654,square,POINT (428924.8764868174 2837718.108155981)
98.29115622219491,25.655944111544315,square,POINT (428854.06203249155 2837773.2813629876)
98.28989890113591,25.65586932113294,square,POINT (428727.81747014995 2837765.6754161515)
98.29005845964596,25.65580603690207,square,POINT (428743.79512430204 2837758.5811484037)
98.28977764,25.65575425887002,square,POINT (428715.5774857484 2837752.998307038)
98.28129235,25.66746475385291,square,POINT (427870.93369058863 2839054.4638628075)
98.28124259,25.667357110421293,square,POINT (427865.87468954216 2839042.5701265056)
98.28121273211458,25.667267407487373,square,POINT (427862.8241693102 2839032.652340205)
98.28119283,25.66715976387757,square,POINT (427860.761694822 2839020.742302766)
98.28055090093662,25.667325714402097,square,POINT (427796.43600780703 2839039.470608676)
98.28032697309445,25.66730777381599,square,POINT (427773.9511641991 2839037.6060540723)
98.28004830733528,25.667285348079552,square,POINT (427745.9699550483 2839035.2747341604)
98.29492013721898,25.67811789408453,square,POINT (429244.9440350279 2840226.8736481033)
98.29485975756717,25.67803238207632,square,POINT (429238.8342156275 2840217.4360160003)
98.29478212658624,25.677935209265247,square,POINT (429230.9862645336 2840206.716255843)
98.29503658369036,25.67803626898712,square,POINT (429256.58166125306 2840217.7718439233)
98.29514871732944,25.677581499563782,square,POINT (429267.566205762 2840167.3488494195)
98.29492445005124,25.677608708039635,square,POINT (429245.0761444521 2840170.4820205616)
98.29479937791535,25.677694220351853,square,POINT (429232.5751596516 2840180.018936114)
98.29342358442032,25.677550404155216,square,POINT (429094.42371625383 2840164.829236795)
98.29362197470486,25.67753485644789,square,POINT (429114.32379498787 2840163.0010435805)
98.29372116984716,25.67761648188874,square,POINT (429124.326720231 2840171.98739845)
98.26277344430288,25.668557524514767,square,POINT (426012.9981886099 2839185.711161013)
98.26265926,25.66845975390469,square,POINT (426001.47801475157 2839174.947494339)
98.26254507485451,25.668300233263484,square,POINT (425989.91969410545 2839157.345367648)
98.26247656402002,25.66844946225686,square,POINT (425983.1359425827 2839173.9099807437)
98.26231670540616,25.668428878958533,square,POINT (425967.07947521366 2839171.719966649)
98.26247656402002,25.6682179,square,POINT (425982.99294902047 2839148.265752938)
98.26161446935248,25.668223045779825,square,POINT (425896.47428533057 2839149.3183555957)
98.26656755,25.668177035100467,square,POINT (426393.548470484 2839141.457143921)
98.26639429,25.66796124882262,square,POINT (426376.0273009328 2839117.6564702555)
98.28059808,25.644988762493192,square,POINT (427787.7227592841 2836565.7629709844)
98.28045965382692,25.644925271770017,square,POINT (427773.7889032953 2836558.8072911133)
98.28049851087428,25.64481142625077,square,POINT (427777.6209108055 2836546.178409105)
98.28039408255948,25.64480485823673,square,POINT (427767.1342668614 2836545.508021472)
98.28060293918912,25.644870538360856,square,POINT (427788.13917558105 2836552.6677359096)
98.28011236896596,25.64483988764076,square,POINT (427738.87647558376 2836549.541061688)
98.28015608314428,25.644951543797493,square,POINT (427743.33181640046 2836561.8824234684)
98.28002979774033,25.645001898500663,square,POINT (427730.685417947 2836567.5278322464)
98.27998365499651,25.644872727697702,square,POINT (427725.9757338583 2836553.2481623255)
98.27977479836689,25.64537846343347,square,POINT (427705.3150786574 2836609.369297299)
98.27976022697412,25.645227399736864,square,POINT (427703.7613631979 2836592.6478902833)
98.27971894136128,25.645113554505823,square,POINT (427699.54845840513 2836580.0627878658)
98.27960237021917,25.645190181115588,square,POINT (427687.89305927267 2836588.6123829396)
98.27964608439744,25.645297458286603,square,POINT (427692.3457971754 2836600.4687835807)
98.27133469138776,25.649789372168705,square,POINT (426860.775413907 2837102.48727999)
98.27137555552056,25.649673597908816,square,POINT (426864.8066774921 2837089.6433964013)
98.27153025545184,25.64951309249906,square,POINT (426880.23727608594 2837071.7829141617)
98.27139890645358,25.64953414240117,square,POINT (426867.06557542796 2837074.186635951)
98.30066563,25.607595964983997,square,POINT (429780.2698451686 2832413.9710931526)
98.30089385,25.607657267876945,square,POINT (429803.22173696884 2832420.639076359)
98.26118529834515,25.65647605919796,square,POINT (425846.1365965344 2837848.646781553)
98.26118009953038,25.65637296178976,square,POINT (425845.55103149335 2837837.2322513117)
98.26099554160538,25.657071210676097,square,POINT (425827.4583953449 2837914.6627394664)
98.26089416,25.65714150396169,square,POINT (425817.3265076726 2837922.5041497406)
98.26794893429404,25.65718251,square,POINT (426525.45006287075 2837923.109363829)
98.26835118259272,25.657367664391067,square,POINT (426565.9377055553 2837943.3904055)
98.26835760144851,25.657304018890063,square,POINT (426566.543001678 2837936.3384769196)
98.24648010601234,25.70628997469818,square,POINT (424401.58586952905 2843373.604075381)
98.24641793311982,25.706174823233063,square,POINT (424395.2752649374 2843360.887189302)
98.24634885212812,25.706047222830783,square,POINT (424388.2636866915 2843346.7956005954)
98.24629704138434,25.705941407759276,square,POINT (424382.99860166264 2843335.1067491025)
98.24622796039264,25.705813807106747,square,POINT (424375.98699736374 2843321.015138968)
98.39760539821228,25.71496359653193,square,POINT (439568.31410724414 2844256.3237296613)
98.39760874280978,25.71483402193625,square,POINT (439568.5841796022 2844241.9726972547)
98.39765556717472,25.714620072876365,square,POINT (439573.1735914325 2844218.257871397)
98.39749502649497,25.71468335362429,square,POINT (439557.0998514044 2844225.3392595947)
98.39750171568994,25.71451761826075,square,POINT (439557.68717736006 2844206.9821383352)
98.39702678284564,25.71496962325388,square,POINT (439510.2696356854 2844257.256090074)
98.39360991202092,25.70809746,square,POINT (439163.9897052508 2843497.7804789045)
98.39350950141932,25.70803166079556,square,POINT (439153.8823283169 2843490.540113632)
98.39341213356325,25.70796860482849,square,POINT (439144.0816051831 2843483.6019593035)
98.3934669,25.70762042562617,square,POINT (439149.39940764563 2843445.0182740646)
98.39356122809288,25.707688964919758,square,POINT (439158.8976726822 2843452.565074802)
98.39368293791298,25.70776847045085,square,POINT (439171.1489415806 2843461.313704972)
98.39377117753256,25.707831526523965,square,POINT (439180.03385356267 2843468.2560943644)
98.39388984460716,25.70791925665705,square,POINT (439191.9840028829 2843477.916962603)
98.39549232225473,25.70621517359531,square,POINT (439351.8926640749 2843288.4647442563)
98.39533972696957,25.706187675006955,square,POINT (439336.56902386755 2843285.489541198)
98.39544872360182,25.70612482106684,square,POINT (439347.47266799724 2843278.478847675)
98.40122368510748,25.699857024120146,square,POINT (439923.72160045686 2842581.725375499)
98.40134135137856,25.69973244291699,square,POINT (439935.46501858905 2842567.875391128)
98.40142960108189,25.69961316291947,square,POINT (439944.25963173213 2842554.625860267)
98.40158256723431,25.69949653347301,square,POINT (439959.5488750876 2842541.6404533964)
98.40337991952524,25.699143993769745,square,POINT (440139.7087264389 2842501.7836138513)
98.40968066733632,25.70178336214489,square,POINT (440773.1976790086 2842791.2349838186)
98.27502300069854,25.63139074973044,square,POINT (427219.8422791966 2835062.9211324574)
98.42659300998692,25.705892769760272,square,POINT (442472.02637110656 2843238.8479752014)
98.42666148842248,25.70583878111912,square,POINT (442478.8707723253 2843232.839305846)
98.43299366802846,25.70733717003699,square,POINT (443114.8825201106 2843396.0324903205)
98.43001961775056,25.71360295513352,square,POINT (442819.49838932557 2844091.206714774)
98.42989097505512,25.713465487840917,square,POINT (442806.526946663 2844076.0389203196)
98.43147870447716,25.70529024,square,POINT (442961.91444619716 2843170.0034154607)
98.43142985126418,25.70519486621989,square,POINT (442956.9675824672 2843159.4625945585)
98.43138506915228,25.70510316,square,POINT (442952.4309104809 2843149.32623685)
98.43123036731116,25.705370940436094,square,POINT (442937.0374692528 2843179.0476752096)
98.43164561962152,25.70505180572744,square,POINT (442978.54728959344 2843143.5265412657)
98.43171482833992,25.70520954,square,POINT (442985.5661049685 2843160.964468707)
98.43336158872764,25.702939809348575,square,POINT (443149.70607701037 2842908.899005188)
98.43318653138112,25.70299116532815,square,POINT (443132.166782111 2842914.66164606)
98.43656754948393,25.70279602205287,square,POINT (443471.29569427663 2842891.5998376785)
98.42845559686012,25.703761685764665,square,POINT (442657.87614691665 2843002.036213479)
98.42846344,25.703535556553533,square,POINT (442658.5546489618 2842976.990668069)
98.42814973685414,25.70342602506246,square,POINT (442627.02815387736 2842964.997074406)
98.42486404415544,25.70456701684358,square,POINT (442297.9222032216 2843092.784693627)
98.42441466,25.704590558131525,square,POINT (442252.84737021534 2843095.588098537)
98.42256281222932,25.720892247783407,square,POINT (442074.9453007858 2844901.694182918)
98.42247266950008,25.720754813226083,square,POINT (442065.83594616246 2844886.513830377)
98.29040392129474,25.83561674220605,square,POINT (428885.6017989841 2857671.55384161)
98.29027770782906,25.83562362694422,square,POINT (428872.9566324224 2857672.3845820795)
98.29066782217754,25.83556166,square,POINT (428912.0173878596 2857665.311428611)
98.43495214,25.71106157747858,square,POINT (443313.1354895678 2843807.6411096053)
98.43500805697484,25.710960815112724,square,POINT (443318.6976193414 2843796.45841704)
98.44604982,25.71164530149001,square,POINT (444426.7728530743 2843867.5673383283)
98.44611132583424,25.711530776816534,square,POINT (444432.89004663855 2843854.858705437)
98.44618513,25.711442112477496,square,POINT (444440.2533416648 2843845.008739247)
98.44605802167602,25.710019779674937,square,POINT (444426.8405111597 2843687.549509946)
98.44592681144036,25.70992003102227,square,POINT (444413.6304968181 2843676.558313405)
98.44693241488696,25.712411875095256,square,POINT (444515.67343183834 2843952.088517088)
98.44326520510624,25.71899383433366,square,POINT (444150.8411131169 2844682.5378695824)
98.44333513258006,25.71879695922205,square,POINT (444157.7641392459 2844660.7058149036)
98.44340506005388,25.718676208992388,square,POINT (444164.7227287942 2844647.304037209)
98.44342545556708,25.718592208760327,square,POINT (444166.72954684496 2844637.993002241)
98.43405198523246,25.73002053,square,POINT (443231.82871301845 2845907.595217092)
98.43416098898544,25.72998298283234,square,POINT (443242.74487602344 2845903.390429901)
98.43427319873116,25.72995410164445,square,POINT (443253.9867470401 2845900.1437884965)
98.42778473,25.731754827834937,square,POINT (442604.00340260204 2846102.3676344254)
98.42794123,25.731695305031383,square,POINT (442619.6722164892 2846095.7078415663)
98.42765606,25.73158879046641,square,POINT (442591.01691302215 2846084.0361210573)
98.42748913487551,25.73165457888545,square,POINT (442574.3046154992 2846091.394361121)
98.42692924,25.73242524051159,square,POINT (442518.5134204394 2846176.983558855)
98.42702313213098,25.73247849743128,square,POINT (442527.9574099233 2846182.8404958374)
98.42726309,25.73247223191256,square,POINT (442552.0235836122 2846182.0421468215)
98.42731873088688,25.732469099153075,square,POINT (442557.6033385531 2846181.6709929886)
98.42741610459468,25.73247223191256,square,POINT (442567.3720499952 2846181.9755407716)
98.42825421,25.73227486790368,square,POINT (442651.34508450655 2846159.7543440275)
98.4282716,25.732193415994967,square,POINT (442653.0501510535 2846150.7265545093)
98.42828899033262,25.732102565723256,square,POINT (442654.7507109799 2846140.657961981)
98.42829246796504,25.73203677755213,square,POINT (442655.06797743466 2846133.3708681143)
98.42805946659276,25.732249805783862,square,POINT (442631.798613127 2846157.063538212)
98.28173296674002,25.704723339242506,square,POINT (427937.5765386283 2843180.401916148)
98.28157742,25.70468970269429,square,POINT (427921.95024066017 2843176.761717605)
98.28745897498428,25.710325671550475,square,POINT (428515.4222947222 2843797.7184858876)
98.27172893805373,25.673328894110405,square,POINT (426914.6990684129 2839709.133795858)
98.27176163413426,25.673192076999264,square,POINT (426917.896941455 2839693.9640074237)
98.27164486241809,25.672798463819085,square,POINT (426905.9378789718 2839650.438122522)
98.26395665244262,25.68076842139077,square,POINT (426139.2744085092 2840537.3390470236)
98.26405794267468,25.680661922130756,square,POINT (426149.37341272004 2840525.488247408)
98.26366792450072,25.679275270070764,square,POINT (426109.37908884615 2840372.142019114)
98.25601847531505,25.68416274761075,square,POINT (425344.7790344504 2840917.7016567118)
98.24169093768133,25.696998959747056,square,POINT (423915.179010969 2842347.4184740414)
98.24177812448568,25.696916824621308,square,POINT (423923.8750082816 2842338.2722026105)
98.24187720039968,25.69682754724645,square,POINT (423933.7594165978 2842328.3281230405)
98.24179397663193,25.69666684780302,square,POINT (423925.3067310197 2842310.579355716)
98.24135011653708,25.69660256796492,square,POINT (423880.7294662643 2842303.716315054)
98.24149278585328,25.696502577036675,square,POINT (423894.9811744151 2842292.560618817)
98.24367246,25.698016716386984,square,POINT (424114.64679795044 2842458.9904733305)
98.27171935422028,25.722335340453583,square,POINT (426943.65234073135 2845136.342840183)
98.27173472,25.72220241997851,square,POINT (426945.1128811389 2845121.6140490766)
98.27161177260687,25.722155343941303,square,POINT (426932.7501030472 2845116.468660923)
98.27173472,25.72191442510625,square,POINT (426944.93692863337 2845089.7200417947)
98.27172242798066,25.721288587691088,square,POINT (426943.3211646019 2845020.4184529316)
98.27169169037684,25.72108366675984,square,POINT (426940.11243680905 2844997.7414874914)
98.27131976537052,25.722238419288512,square,POINT (426903.50759760663 2845125.8305104785)
98.32750195607176,25.742072897153275,square,POINT (432550.70516746474 2847292.4762918125)
98.32752600536948,25.741964584076747,square,POINT (432553.05615220324 2847280.468914848)
98.32758940806345,25.74186020956414,square,POINT (432559.3564991072 2847268.87759268)
98.32539082664672,25.74097579880636,square,POINT (432338.3385244106 2847172.059802129)
98.33016694656276,25.73995112224766,square,POINT (432816.80930782924 2847056.1414718283)
98.33012822126614,25.74009356008525,square,POINT (432813.00520784175 2847071.9353950643)
98.42672687602192,25.70466785635142,square,POINT (442484.8682611175 2843103.139504287)
98.42965067797611,25.708688655588126,square,POINT (442780.135182975 2843547.143641199)
98.42958605149826,25.708574436750265,square,POINT (442773.5968173915 2843534.5227416162)
98.35155816841956,25.72674294067269,square,POINT (434955.18533445406 2845582.6939238543)
98.35434347158528,25.74872029658994,square,POINT (435246.49553499906 2848015.1864115573)
98.33073729,25.79434525989987,square,POINT (432904.60511446063 2853079.7220748854)
98.33065594849116,25.79426691342354,square,POINT (432896.4060546557 2853071.087028248)
98.33062379016826,25.794157909544257,square,POINT (432893.1206308858 2853059.031755271)
98.32288558441232,25.79575516166338,square,POINT (432118.2306073547 2853239.886934528)
98.32290003929305,25.79564236956673,square,POINT (432119.6155334705 2853227.388276201)
98.32935270621884,25.80363683891773,square,POINT (432771.03503991535 2854109.4275994925)
98.32929842866132,25.80351467,square,POINT (432765.5248965027 2854095.926213055)
98.32094012824756,25.734852825005376,square,POINT (431888.4411351907 2846496.2641464155)
98.35697723,25.735857031330465,square,POINT (435503.7006706481 2846589.3648872725)
98.35475807725724,25.73750168952604,square,POINT (435282.000610708 2846772.587673976)
98.34672651,25.750583618234774,square,POINT (434483.5850279101 2848225.300820716)
98.32382585773706,25.738267435977377,square,POINT (432179.8340831016 2846872.9270316693)
98.28944817250846,25.76318351945896,square,POINT (428746.5169740366 2849650.3857508902)
98.29135978,25.759339931291667,square,POINT (428935.92877239664 2849223.69427874)
98.29355504030993,25.74618948338672,square,POINT (429148.2795827255 2847766.1639779103)
98.29362492552414,25.746154696600616,square,POINT (429155.26819420327 2847762.273971719)
98.24743402393251,25.736316990835043,square,POINT (424516.2500566638 2846698.4130090657)
98.26675748011544,25.70172117124385,square,POINT (426433.21676772565 2842856.1825656313)
98.26667075,25.701638491155027,square,POINT (426424.46391360357 2842847.074476163)
98.28581509676452,25.70479885657209,square,POINT (428347.1877902367 2843186.544314045)
98.28463456196307,25.70139575923276,square,POINT (428226.70221483184 2842810.3106841473)
98.31323025,25.72006132054934,square,POINT (431106.57207696675 2844862.1887422153)
98.31125441408628,25.716892543313413,square,POINT (430906.5295816689 2844512.2969789286)
98.31110536598416,25.71706687778297,square,POINT (430891.6776785598 2844531.6815502224)
98.32335790251231,25.69539176777199,square,POINT (432108.56351092906 2842124.9358252278)
98.32757218157596,25.691619410645437,square,POINT (432529.2930790267 2841705.012085684)
98.33420782224906,25.69113954,square,POINT (433194.857554632 2841648.4979297398)
98.33274422660796,25.697086582319912,square,POINT (433051.32274443336 2842307.836650441)
98.34625374,25.695934138914325,square,POINT (434406.1966358966 2842173.43493115)
98.35112254,25.71839880333872,square,POINT (434906.94468979986 2844658.8463478885)
98.42686155452166,25.715416333408413,square,POINT (442503.5461132889 2844293.3966098498)
98.42778420257127,25.716435421543995,square,POINT (442596.59589789464 2844405.851856245)
98.42764432589904,25.716033119066044,square,POINT (442582.3703697871 2844361.360565836)
98.42700950100192,25.717429054364622,square,POINT (442519.3554750849 2844516.2266074256)
98.42860752007763,25.71032555,square,POINT (442676.2632396359 2843728.8703772253)
98.42906264376744,25.710237515608732,square,POINT (442721.881359193 2843718.923474186)
98.42804954357656,25.70944286484383,square,POINT (442619.8609375908 2843631.3614709456)
98.42743756934962,25.710117044113915,square,POINT (442558.78786025406 2843706.2879461204)
98.44755652,25.705847775165136,square,POINT (444575.24470555614 2843224.9017772945)
98.44483662840076,25.70664499,square,POINT (444302.73326905095 2843314.3315435653)
98.33562777393058,25.67963893962736,square,POINT (433330.9373128486 2840374.163842928)
98.33544458319165,25.67965416703676,square,POINT (433312.5622703434 2840375.942569143)
98.33220401385806,25.67998137314232,square,POINT (432987.5483306498 2840413.81707939)
98.33210549,25.680004007611316,square,POINT (432977.6734969659 2840416.3736454416)
98.29774271011765,25.67722398423628,square,POINT (429527.67354911193 2840126.371028335)
98.29445780181815,25.68342197392062,square,POINT (429201.68173124886 2840814.5166425863)
98.29180191043947,25.67749991099575,square,POINT (428931.6521227639 2840160.1080817585)
98.29183678,25.67741192691028,square,POINT (428935.098884077 2840150.3456249344)
98.28390145829712,25.670684734634463,square,POINT (428134.7213992454 2839409.637408654)
98.28378552523807,25.67060596497872,square,POINT (428123.0391202043 2839400.977137227)
98.28369277879086,25.670532017907583,square,POINT (428113.68672933755 2839392.8383451677)
98.28357506,25.67037126324688,square,POINT (428101.77623845346 2839375.099705856)
98.28030557809556,25.667506104264795,square,POINT (427771.9234080654 2839059.5816651727)
98.28045870330764,25.66749530307104,square,POINT (427787.2849587421 2839058.3018867495)
98.28056123062356,25.667611715885517,square,POINT (427797.6449981635 2839071.1379471095)
98.28046935549632,25.667774933660784,square,POINT (427788.5224998019 2839089.263510553)
98.28076362220824,25.66724987568254,square,POINT (427817.73964905896 2839030.955812534)
98.28001322283792,25.666684467681577,square,POINT (427742.08656284126 2838968.749939913)
98.28014952789832,25.666692422367408,square,POINT (427755.7713934414 2838969.55641929)
98.28118026,25.665413652074985,square,POINT (427858.44991080405 2838827.377620005)
98.31395513472556,25.81069042432668,circular,POINT (431231.5336551063 2854898.5370739745)
98.31412717775676,25.810687197668365,circular,POINT (431248.77773287706 2854898.089832982)
98.31789009632116,25.80920513325172,circular,POINT (431625.1294004515 2854731.9969001375)
98.31785610820532,25.80890750010485,circular,POINT (431621.55146094516 2854699.0529789906)
98.31799824,25.808946442802103,circular,POINT (431635.82162836404 2854703.291866222)
98.31817436056276,25.80896313252557,circular,POINT (431653.486101744 2854705.048695071)
98.31835048079938,25.80879623518505,circular,POINT (431671.04525548295 2854686.474077052)
98.31818363004888,25.80879067193631,circular,POINT (431654.3163509033 2854685.944618663)
98.31801059964096,25.80878232706273,circular,POINT (431636.96637702716 2854685.1103389217)
98.31793026409444,25.808576486661448,circular,POINT (431628.7951031828 2854662.356144586)
98.31810020467364,25.80858761317877,circular,POINT (431645.8369680258 2854663.500074159)
98.31827632491029,25.80859317643704,circular,POINT (431663.49510950904 2854664.0247097984)
98.32482587198696,25.813079061166928,circular,POINT (432322.5948828693 2855157.4318479826)
98.3251408,25.812953986857952,circular,POINT (432354.091880138 2855143.418464145)
98.32522415952052,25.812812235814796,circular,POINT (432362.36762832815 2855127.677300162)
98.32513770951324,25.81263991078877,circular,POINT (432353.60398923274 2855108.6375022694)
98.32493702199632,25.812856706748555,circular,POINT (432333.61020572373 2855132.7499007145)
98.32488762199218,25.81267604347629,circular,POINT (432328.55568936164 2855112.7676405734)
98.32495863449816,25.812514836016103,circular,POINT (432335.5824054815 2855094.8780990816)
98.32483513448776,25.81238976111137,circular,POINT (432323.1316471023 2855081.090118728)
98.33137046721691,25.812316904786883,circular,POINT (432978.1950364467 2855069.6763842013)
98.33130119,25.812179697223048,circular,POINT (432971.17322003294 2855054.5165515826)
98.3314536,25.81212148790553,circular,POINT (432986.41859056684 2855047.992495044)
98.33152288184168,25.812258695536784,circular,POINT (432993.4403925077 2855063.1523428163)
98.33159678,25.812412534207084,circular,POINT (433000.9345074957 2855080.1516555506)
98.33207249821594,25.81259547723061,circular,POINT (433048.7235227845 2855100.16962341)
98.33222491284072,25.81250816355008,circular,POINT (433063.9525178558 2855090.4224781133)
98.33251588621532,25.81254142591216,circular,POINT (433093.1384481963 2855093.958141393)
98.33233114,25.81235848280515,circular,POINT (433074.5167633351 2855073.791970105)
98.33629698,25.80937362,circular,POINT (433470.3860476011 2854741.2204851727)
98.33635581533926,25.80921470435177,circular,POINT (433476.1956094491 2854723.591907314)
98.33634244255298,25.809067830482142,circular,POINT (433474.7730512681 2854707.3330612127)
98.33629162596507,25.808916140884676,circular,POINT (433469.59431320825 2854690.5598260555)
98.33625685672074,25.808766858868967,circular,POINT (433466.0255469142 2854674.0451079197)
98.32691243755696,25.80242711757778,circular,POINT (432525.7184573328 2853976.705202103)
98.32703028642352,25.802382909497087,circular,POINT (432537.50763416 2853971.7489509536)
98.32715795602893,25.802351963830787,circular,POINT (432550.28884549544 2853968.2564297933)
98.32711376,25.80223260189937,circular,POINT (432545.7909397488 2853955.0602881643)
98.32698118,25.802267968410096,circular,POINT (432532.51996054297 2853959.0449186536)
98.32685842349312,25.802321018156405,circular,POINT (432520.2435223169 2853964.9828655142)
98.33132902753276,25.794160808668376,circular,POINT (432963.8263337064 2853058.993557296)
98.33116336344403,25.794184996423127,circular,POINT (432947.2311710748 2853061.756594993)
98.33137827901862,25.79400358814217,circular,POINT (432968.67565828434 2853041.5570550677)
98.33120366011428,25.79401568,circular,POINT (432951.1758973117 2853042.9853086136)
98.33104695084116,25.79398746,circular,POINT (432935.4490018323 2853039.9399913205)
98.4287147,25.750485386722666,circular,POINT (442706.2683025689 2848176.245128412)
98.42889809285924,25.750485386722666,circular,POINT (442724.6609576794 2848176.165464359)
98.42908148526496,25.750485386722666,circular,POINT (442743.0536124181 2848176.085825886)
98.43144743,25.738817964608728,circular,POINT (442974.76738609147 2846882.973047572)
98.43160316094354,25.73877197004533,circular,POINT (442990.3658161271 2846877.8121606046)
98.43179974439688,25.73873977384037,circular,POINT (443010.06798947736 2846874.161719264)
98.43175378982338,25.73858109241704,circular,POINT (443005.38300757954 2846856.608697548)
98.43155465333818,25.738606389469737,circular,POINT (442985.4214450297 2846859.4962150725)
98.43138105,25.738647784635265,circular,POINT (442968.0282952287 2846864.155481202)
98.42719168703276,25.732233272857325,circular,POINT (442544.7466646635 2846155.61017484)
98.42738748841523,25.732208775031243,circular,POINT (442564.37506335595 2846152.8119735825)
98.42758057033409,25.732108333891546,circular,POINT (442583.6942084325 2846141.604790035)
98.42777909118016,25.73204218968004,circular,POINT (442603.57541660324 2846134.1934163547)
98.42797489256264,25.731988294369376,circular,POINT (442623.18974568404 2846128.139736088)
98.43699637615023,25.726301720179983,circular,POINT (443525.418989301 2845494.500415905)
98.43713712364855,25.726194735750106,circular,POINT (443539.48705447174 2845482.5924400915)
98.43725148099094,25.72607586404845,circular,POINT (443550.9022922858 2845469.37933571)
98.38950781435588,25.724645792950582,circular,POINT (438760.9108071664 2845332.2935237605)
98.38960918153036,25.72454485948664,circular,POINT (438771.0276044026 2845321.0687815542)
98.38939044,25.724458345020786,circular,POINT (438749.04074482666 2845311.5893585216)
98.3894758,25.724347798667274,circular,POINT (438757.5470705541 2845299.3074692814)
98.38924639,25.724458345020786,circular,POINT (438734.5907688863 2845311.656209756)
98.38932642,25.72436221776269,circular,POINT (438742.569283993 2845300.9736068267)
98.38945979832584,25.724222833100438,circular,POINT (438755.87750629213 2845285.4757814347)
98.37927688,25.726820872751468,circular,POINT (437735.7429628991 2845577.956033379)
98.37941912124198,25.726685191297577,circular,POINT (437749.94100743363 2845562.8630865784)
